timestamp,close,source,fill_type,is_outlier,clean_version
2010-01-04 00:00:00+00:00,0.4237838685512543,yahoo,,False,1
2010-01-05 00:00:00+00:00,0.4299721419811249,yahoo,,False,1
2010-01-06 00:00:00+00:00,0.43272244930267334,yahoo,,False,1
2010-01-07 00:00:00+00:00,0.42424213886260986,yahoo,,False,1
2010-01-08 00:00:00+00:00,0.4251590371131897,yahoo,,False,1
2010-01-11 00:00:00+00:00,0.41919994354248047,yahoo,,False,1
2010-01-12 00:00:00+00:00,0.40498965978622437,yahoo,,False,1
2010-01-13 00:00:00+00:00,0.4104905128479004,yahoo,,False,1
2010-01-14 00:00:00+00:00,0.40407294034957886,yahoo,,False,1
2010-01-15 00:00:00+00:00,0.392154723405838,yahoo,,False,1
2010-01-19 00:00:00+00:00,0.39948904514312744,yahoo,,False,1
2010-01-20 00:00:00+00:00,0.39788463711738586,yahoo,,False,1
2010-01-21 00:00:00+00:00,0.3907795548439026,yahoo,,False,1
2010-01-22 00:00:00+00:00,0.37725698947906494,yahoo,,False,1
2010-01-25 00:00:00+00:00,0.3836745321750641,yahoo,,False,1
2010-01-26 00:00:00+00:00,0.3715270757675171,yahoo,,False,1
2010-01-27 00:00:00+00:00,0.381611704826355,yahoo,,False,1
2010-01-28 00:00:00+00:00,0.36877667903900146,yahoo,,False,1
2010-01-29 00:00:00+00:00,0.3527328670024872,yahoo,,False,1
2010-02-01 00:00:00+00:00,0.37977808713912964,yahoo,,False,1
2010-02-02 00:00:00+00:00,0.3836745321750641,yahoo,,False,1
2010-02-03 00:00:00+00:00,0.3868831992149353,yahoo,,False,1
2010-02-04 00:00:00+00:00,0.36442193388938904,yahoo,,False,1
2010-02-05 00:00:00+00:00,0.3717561960220337,yahoo,,False,1
2010-02-08 00:00:00+00:00,0.37106871604919434,yahoo,,False,1
2010-02-09 00:00:00+00:00,0.3680889904499054,yahoo,,False,1
2010-02-10 00:00:00+00:00,0.3751942217350006,yahoo,,False,1
2010-02-11 00:00:00+00:00,0.392383873462677,yahoo,,False,1
2010-02-12 00:00:00+00:00,0.39765533804893494,yahoo,,False,1
2010-02-16 00:00:00+00:00,0.40498965978622437,yahoo,,False,1
2010-02-17 00:00:00+00:00,0.4088860750198364,yahoo,,False,1
2010-02-18 00:00:00+00:00,0.38207006454467773,yahoo,,False,1
2010-02-19 00:00:00+00:00,0.38000723719596863,yahoo,,False,1
2010-02-22 00:00:00+00:00,0.3806949257850647,yahoo,,False,1
2010-02-23 00:00:00+00:00,0.3715270757675171,yahoo,,False,1
2010-02-24 00:00:00+00:00,0.3793196976184845,yahoo,,False,1
2010-02-25 00:00:00+00:00,0.3758816421031952,yahoo,,False,1
2010-02-26 00:00:00+00:00,0.37129783630371094,yahoo,,False,1
2010-03-01 00:00:00+00:00,0.38619551062583923,yahoo,,False,1
2010-03-02 00:00:00+00:00,0.38596633076667786,yahoo,,False,1
2010-03-03 00:00:00+00:00,0.38115328550338745,yahoo,,False,1
2010-03-04 00:00:00+00:00,0.3818407952785492,yahoo,,False,1
2010-03-05 00:00:00+00:00,0.3935299217700958,yahoo,,False,1
2010-03-08 00:00:00+00:00,0.387800008058548,yahoo,,False,1
2010-03-09 00:00:00+00:00,0.40223926305770874,yahoo,,False,1
2010-03-10 00:00:00+00:00,0.4031561017036438,yahoo,,False,1
2010-03-11 00:00:00+00:00,0.3939882218837738,yahoo,,False,1
2010-03-12 00:00:00+00:00,0.3953634798526764,yahoo,,False,1
2010-03-15 00:00:00+00:00,0.3933005928993225,yahoo,,False,1
2010-03-16 00:00:00+00:00,0.4070524573326111,yahoo,,False,1
2010-03-17 00:00:00+00:00,0.41484513878822327,yahoo,,False,1
2010-03-18 00:00:00+00:00,0.4001765549182892,yahoo,,False,1
2010-03-19 00:00:00+00:00,0.3953634798526764,yahoo,,False,1
2010-03-22 00:00:00+00:00,0.40178102254867554,yahoo,,False,1
2010-03-23 00:00:00+00:00,0.4100320637226105,yahoo,,False,1
2010-03-24 00:00:00+00:00,0.3962801694869995,yahoo,,False,1
2010-03-25 00:00:00+00:00,0.3974262475967407,yahoo,,False,1
2010-03-26 00:00:00+00:00,0.3974262475967407,yahoo,,False,1
2010-03-29 00:00:00+00:00,0.40246856212615967,yahoo,,False,1
2010-03-30 00:00:00+00:00,0.40407294034957886,yahoo,,False,1
2010-03-31 00:00:00+00:00,0.39880141615867615,yahoo,,False,1
2010-04-01 00:00:00+00:00,0.3946758806705475,yahoo,,False,1
2010-04-05 00:00:00+00:00,0.40063488483428955,yahoo,,False,1
2010-04-06 00:00:00+00:00,0.3907795548439026,yahoo,,False,1
2010-04-07 00:00:00+00:00,0.3933005928993225,yahoo,,False,1
2010-04-08 00:00:00+00:00,0.3868831992149353,yahoo,,False,1
2010-04-09 00:00:00+00:00,0.3894043266773224,yahoo,,False,1
2010-04-12 00:00:00+00:00,0.3965093791484833,yahoo,,False,1
2010-04-13 00:00:00+00:00,0.40476059913635254,yahoo,,False,1
2010-04-14 00:00:00+00:00,0.40980276465415955,yahoo,,False,1
2010-04-15 00:00:00+00:00,0.4127824008464813,yahoo,,False,1
2010-04-16 00:00:00+00:00,0.3910086452960968,yahoo,,False,1
2010-04-19 00:00:00+00:00,0.3891751170158386,yahoo,,False,1
2010-04-20 00:00:00+00:00,0.3905503451824188,yahoo,,False,1
2010-04-21 00:00:00+00:00,0.38046565651893616,yahoo,,False,1
2010-04-22 00:00:00+00:00,0.38207006454467773,yahoo,,False,1
2010-04-23 00:00:00+00:00,0.3767985701560974,yahoo,,False,1
2010-04-26 00:00:00+00:00,0.38046565651893616,yahoo,,False,1
2010-04-27 00:00:00+00:00,0.3696933686733246,yahoo,,False,1
2010-04-28 00:00:00+00:00,0.37038108706474304,yahoo,,False,1
2010-04-29 00:00:00+00:00,0.381611704826355,yahoo,,False,1
2010-04-30 00:00:00+00:00,0.36006712913513184,yahoo,,False,1
2010-05-03 00:00:00+00:00,0.35617098212242126,yahoo,,False,1
2010-05-04 00:00:00+00:00,0.3380643129348755,yahoo,,False,1
2010-05-05 00:00:00+00:00,0.3323345482349396,yahoo,,False,1
2010-05-06 00:00:00+00:00,0.32545846700668335,yahoo,,False,1
2010-05-07 00:00:00+00:00,0.3199578821659088,yahoo,,False,1
2010-05-10 00:00:00+00:00,0.3337096571922302,yahoo,,False,1
2010-05-11 00:00:00+00:00,0.3300425112247467,yahoo,,False,1
2010-05-12 00:00:00+00:00,0.33646008372306824,yahoo,,False,1
2010-05-13 00:00:00+00:00,0.3357725143432617,yahoo,,False,1
2010-05-14 00:00:00+00:00,0.29703837633132935,yahoo,,False,1
2010-05-17 00:00:00+00:00,0.2977258265018463,yahoo,,False,1
2010-05-18 00:00:00+00:00,0.28787046670913696,yahoo,,False,1
2010-05-19 00:00:00+00:00,0.29245442152023315,yahoo,,False,1
2010-05-20 00:00:00+00:00,0.28557848930358887,yahoo,,False,1
2010-05-21 00:00:00+00:00,0.2917667627334595,yahoo,,False,1
2010-05-24 00:00:00+00:00,0.283286452293396,yahoo,,False,1
2010-05-25 00:00:00+00:00,0.29085004329681396,yahoo,,False,1
2010-05-26 00:00:00+00:00,0.2922251522541046,yahoo,,False,1
2010-05-27 00:00:00+00:00,0.3094148635864258,yahoo,,False,1
2010-05-28 00:00:00+00:00,0.30116379261016846,yahoo,,False,1
2010-06-01 00:00:00+00:00,0.2883288860321045,yahoo,,False,1
2010-06-02 00:00:00+00:00,0.2915375530719757,yahoo,,False,1
2010-06-03 00:00:00+00:00,0.29107922315597534,yahoo,,False,1
2010-06-04 00:00:00+00:00,0.2773273289203644,yahoo,,False,1
2010-06-07 00:00:00+00:00,0.26357561349868774,yahoo,,False,1
2010-06-08 00:00:00+00:00,0.2562413513660431,yahoo,,False,1
2010-06-09 00:00:00+00:00,0.2500530183315277,yahoo,,False,1
2010-06-10 00:00:00+00:00,0.2601376473903656,yahoo,,False,1
2010-06-11 00:00:00+00:00,0.266096830368042,yahoo,,False,1
2010-06-14 00:00:00+00:00,0.2603669762611389,yahoo,,False,1
2010-06-15 00:00:00+00:00,0.27320191264152527,yahoo,,False,1
2010-06-16 00:00:00+00:00,0.2697640061378479,yahoo,,False,1
2010-06-17 00:00:00+00:00,0.2800777852535248,yahoo,,False,1
2010-06-18 00:00:00+00:00,0.2819114029407501,yahoo,,False,1
2010-06-21 00:00:00+00:00,0.2752646803855896,yahoo,,False,1
2010-06-22 00:00:00+00:00,0.26495078206062317,yahoo,,False,1
2010-06-23 00:00:00+00:00,0.26793038845062256,yahoo,,False,1
2010-06-24 00:00:00+00:00,0.2546369731426239,yahoo,,False,1
2010-06-25 00:00:00+00:00,0.25394949316978455,yahoo,,False,1
2010-06-28 00:00:00+00:00,0.2544078230857849,yahoo,,False,1
2010-06-29 00:00:00+00:00,0.2401975691318512,yahoo,,False,1
2010-06-30 00:00:00+00:00,0.23400938510894775,yahoo,,False,1
2010-07-01 00:00:00+00:00,0.23790566623210907,yahoo,,False,1
2010-07-02 00:00:00+00:00,0.23492611944675446,yahoo,,False,1
2010-07-06 00:00:00+00:00,0.2324049472808838,yahoo,,False,1
2010-07-07 00:00:00+00:00,0.24363556504249573,yahoo,,False,1
2010-07-08 00:00:00+00:00,0.23630130290985107,yahoo,,False,1
2010-07-09 00:00:00+00:00,0.23721805214881897,yahoo,,False,1
2010-07-12 00:00:00+00:00,0.24157282710075378,yahoo,,False,1
2010-07-13 00:00:00+00:00,0.25028228759765625,yahoo,,False,1
2010-07-14 00:00:00+00:00,0.25280341506004333,yahoo,,False,1
2010-07-15 00:00:00+00:00,0.24569833278656006,yahoo,,False,1
2010-07-16 00:00:00+00:00,0.23034219443798065,yahoo,,False,1
2010-07-19 00:00:00+00:00,0.23973925411701202,yahoo,,False,1
2010-07-20 00:00:00+00:00,0.24569833278656006,yahoo,,False,1
2010-07-21 00:00:00+00:00,0.2376764416694641,yahoo,,False,1
2010-07-22 00:00:00+00:00,0.24157282710075378,yahoo,,False,1
2010-07-23 00:00:00+00:00,0.23744730651378632,yahoo,,False,1
2010-07-26 00:00:00+00:00,0.24180199205875397,yahoo,,False,1
2010-07-27 00:00:00+00:00,0.23973925411701202,yahoo,,False,1
2010-07-28 00:00:00+00:00,0.2321757823228836,yahoo,,False,1
2010-07-29 00:00:00+00:00,0.2092560976743698,yahoo,,False,1
2010-07-30 00:00:00+00:00,0.21063129603862762,yahoo,,False,1
2010-08-02 00:00:00+00:00,0.21040207147598267,yahoo,,False,1
2010-08-03 00:00:00+00:00,0.20490138232707977,yahoo,,False,1
2010-08-04 00:00:00+00:00,0.21361085772514343,yahoo,,False,1
2010-08-05 00:00:00+00:00,0.21636122465133667,yahoo,,False,1
2010-08-06 00:00:00+00:00,0.21888238191604614,yahoo,,False,1
2010-08-09 00:00:00+00:00,0.22094511985778809,yahoo,,False,1
2010-08-10 00:00:00+00:00,0.21177729964256287,yahoo,,False,1
2010-08-11 00:00:00+00:00,0.20352622866630554,yahoo,,False,1
2010-08-12 00:00:00+00:00,0.20535975694656372,yahoo,,False,1
2010-08-13 00:00:00+00:00,0.21521520614624023,yahoo,,False,1
2010-08-16 00:00:00+00:00,0.20971457660198212,yahoo,,False,1
2010-08-17 00:00:00+00:00,0.21246486902236938,yahoo,,False,1
2010-08-18 00:00:00+00:00,0.21361085772514343,yahoo,,False,1
2010-08-19 00:00:00+00:00,0.22644579410552979,yahoo,,False,1
2010-08-20 00:00:00+00:00,0.2285085916519165,yahoo,,False,1
2010-08-23 00:00:00+00:00,0.22507067024707794,yahoo,,False,1
2010-08-24 00:00:00+00:00,0.22277870774269104,yahoo,,False,1
2010-08-25 00:00:00+00:00,0.22736261785030365,yahoo,,False,1
2010-08-26 00:00:00+00:00,0.224612295627594,yahoo,,False,1
2010-08-27 00:00:00+00:00,0.23194651305675507,yahoo,,False,1
2010-08-30 00:00:00+00:00,0.22094511985778809,yahoo,,False,1
2010-08-31 00:00:00+00:00,0.21384009718894958,yahoo,,False,1
2010-09-01 00:00:00+00:00,0.215444415807724,yahoo,,False,1
2010-09-02 00:00:00+00:00,0.21934078633785248,yahoo,,False,1
2010-09-03 00:00:00+00:00,0.2269042283296585,yahoo,,False,1
2010-09-07 00:00:00+00:00,0.22896704077720642,yahoo,,False,1
2010-09-08 00:00:00+00:00,0.23653045296669006,yahoo,,False,1
2010-09-09 00:00:00+00:00,0.23332178592681885,yahoo,,False,1
2010-09-10 00:00:00+00:00,0.2308005392551422,yahoo,,False,1
2010-09-13 00:00:00+00:00,0.2438647598028183,yahoo,,False,1
2010-09-14 00:00:00+00:00,0.24157282710075378,yahoo,,False,1
2010-09-15 00:00:00+00:00,0.24203120172023773,yahoo,,False,1
2010-09-16 00:00:00+00:00,0.24226045608520508,yahoo,,False,1
2010-09-17 00:00:00+00:00,0.24180199205875397,yahoo,,False,1
2010-09-20 00:00:00+00:00,0.24546916782855988,yahoo,,False,1
2010-09-21 00:00:00+00:00,0.25876250863075256,yahoo,,False,1
2010-09-22 00:00:00+00:00,0.26105451583862305,yahoo,,False,1
2010-09-23 00:00:00+00:00,0.266325980424881,yahoo,,False,1
2010-09-24 00:00:00+00:00,0.2809945046901703,yahoo,,False,1
2010-09-27 00:00:00+00:00,0.275035560131073,yahoo,,False,1
2010-09-28 00:00:00+00:00,0.27434787154197693,yahoo,,False,1
2010-09-29 00:00:00+00:00,0.27228501439094543,yahoo,,False,1
2010-09-30 00:00:00+00:00,0.26770123839378357,yahoo,,False,1
2010-10-01 00:00:00+00:00,0.2601376473903656,yahoo,,False,1
2010-10-04 00:00:00+00:00,0.25761643052101135,yahoo,,False,1
2010-10-05 00:00:00+00:00,0.2594499886035919,yahoo,,False,1
2010-10-06 00:00:00+00:00,0.24707359075546265,yahoo,,False,1
2010-10-07 00:00:00+00:00,0.2452399581670761,yahoo,,False,1
2010-10-08 00:00:00+00:00,0.24890701472759247,yahoo,,False,1
2010-10-11 00:00:00+00:00,0.24776101112365723,yahoo,,False,1
2010-10-12 00:00:00+00:00,0.25257420539855957,yahoo,,False,1
2010-10-13 00:00:00+00:00,0.259908527135849,yahoo,,False,1
2010-10-14 00:00:00+00:00,0.25578299164772034,yahoo,,False,1
2010-10-15 00:00:00+00:00,0.25876250863075256,yahoo,,False,1
2010-10-18 00:00:00+00:00,0.2603669762611389,yahoo,,False,1
2010-10-19 00:00:00+00:00,0.25876250863075256,yahoo,,False,1
2010-10-20 00:00:00+00:00,0.25876250863075256,yahoo,,False,1
2010-10-21 00:00:00+00:00,0.25417861342430115,yahoo,,False,1
2010-10-22 00:00:00+00:00,0.27045148611068726,yahoo,,False,1
2010-10-25 00:00:00+00:00,0.2729726731777191,yahoo,,False,1
2010-10-26 00:00:00+00:00,0.2720560133457184,yahoo,,False,1
2010-10-27 00:00:00+00:00,0.27595221996307373,yahoo,,False,1
2010-10-28 00:00:00+00:00,0.2761813700199127,yahoo,,False,1
2010-10-29 00:00:00+00:00,0.27549389004707336,yahoo,,False,1
2010-11-01 00:00:00+00:00,0.27595221996307373,yahoo,,False,1
2010-11-02 00:00:00+00:00,0.2816820442676544,yahoo,,False,1
2010-11-03 00:00:00+00:00,0.2837449014186859,yahoo,,False,1
2010-11-04 00:00:00+00:00,0.28420326113700867,yahoo,,False,1
2010-11-05 00:00:00+00:00,0.28901636600494385,yahoo,,False,1
2010-11-08 00:00:00+00:00,0.29016250371932983,yahoo,,False,1
