timestamp,close,fill_type,is_outlier,clean_version
2010-01-01 00:00:00+00:00,0.67975,,False,1
2010-02-01 00:00:00+00:00,0.6617,,False,1
2010-03-01 00:00:00+00:00,0.64495652173913,,False,1
2010-04-01 00:00:00+00:00,0.6447,,False,1
2010-05-01 00:00:00+00:00,0.68652380952381,,False,1
2010-06-01 00:00:00+00:00,0.727590909090909,,False,1
2010-07-01 00:00:00+00:00,0.848818181818182,,False,1
2010-08-01 00:00:00+00:00,0.8955,,False,1
2010-09-01 00:00:00+00:00,0.8805,,False,1
2010-10-01 00:00:00+00:00,0.997666666666667,,False,1
2010-11-01 00:00:00+00:00,1.04204545454545,,False,1
2010-12-01 00:00:00+00:00,1.02169565217391,,False,1
2011-01-01 00:00:00+00:00,1.0172380952381,,False,1
2011-02-01 00:00:00+00:00,1.08675,,False,1
2011-03-01 00:00:00+00:00,1.17552173913043,,False,1
2011-04-01 00:00:00+00:00,1.32121052631579,,False,1
2011-05-01 00:00:00+00:00,1.42509090909091,,False,1
2011-06-01 00:00:00+00:00,1.48859090909091,,False,1
2011-07-01 00:00:00+00:00,1.59761904761905,,False,1
2011-08-01 00:00:00+00:00,1.55208695652174,,False,1
2011-09-01 00:00:00+00:00,1.53645454545455,,False,1
2011-10-01 00:00:00+00:00,1.57585714285714,,False,1
2011-11-01 00:00:00+00:00,1.48468181818182,,False,1
2011-12-01 00:00:00+00:00,1.42609523809524,,False,1
2012-01-01 00:00:00+00:00,1.22222727272727,,False,1
2012-02-01 00:00:00+00:00,1.04828571428571,,False,1
2012-03-01 00:00:00+00:00,0.858454545454546,,False,1
2012-04-01 00:00:00+00:00,0.744315789473684,,False,1
2012-05-01 00:00:00+00:00,0.684909090909091,,False,1
2012-06-01 00:00:00+00:00,0.658857142857143,,False,1
2012-07-01 00:00:00+00:00,0.497045454545455,,False,1
2012-08-01 00:00:00+00:00,0.332391304347826,,False,1
2012-09-01 00:00:00+00:00,0.2463,,False,1
2012-10-01 00:00:00+00:00,0.207913043478261,,False,1
2012-11-01 00:00:00+00:00,0.192,,False,1
2012-12-01 00:00:00+00:00,0.185473684210526,,False,1
2013-01-01 00:00:00+00:00,0.204909090909091,,False,1
2013-02-01 00:00:00+00:00,0.22335,,False,1
2013-03-01 00:00:00+00:00,0.20605,,False,1
2013-04-01 00:00:00+00:00,0.208904761904762,,False,1
2013-05-01 00:00:00+00:00,0.201227272727273,,False,1
2013-06-01 00:00:00+00:00,0.21025,,False,1
2013-07-01 00:00:00+00:00,0.221434782608696,,False,1
2013-08-01 00:00:00+00:00,0.225863636363636,,False,1
2013-09-01 00:00:00+00:00,0.223238095238095,,False,1
2013-10-01 00:00:00+00:00,0.225826086956522,,False,1
2013-11-01 00:00:00+00:00,0.223380952380952,,False,1
2013-12-01 00:00:00+00:00,0.2735,,False,1
2014-01-01 00:00:00+00:00,0.292045454545455,,False,1
2014-02-01 00:00:00+00:00,0.2881,,False,1
2014-03-01 00:00:00+00:00,0.305333333333333,,False,1
2014-04-01 00:00:00+00:00,0.32975,,False,1
2014-05-01 00:00:00+00:00,0.324571428571429,,False,1
2014-06-01 00:00:00+00:00,0.241428571428571,,False,1
2014-07-01 00:00:00+00:00,0.20504347826087,,False,1
2014-08-01 00:00:00+00:00,0.191571428571429,,False,1
2014-09-01 00:00:00+00:00,0.0970909090909091,,False,1
2014-10-01 00:00:00+00:00,0.0826086956521739,,False,1
2014-11-01 00:00:00+00:00,0.0809,,False,1
2014-12-01 00:00:00+00:00,0.0809047619047619,,False,1
2015-01-01 00:00:00+00:00,0.0626666666666667,,False,1
2015-02-01 00:00:00+00:00,0.0482,,False,1
2015-03-01 00:00:00+00:00,0.0271818181818182,,False,1
2015-04-01 00:00:00+00:00,0.0047,,False,1
2015-05-01 00:00:00+00:00,-0.0103684210526316,,False,1
2015-06-01 00:00:00+00:00,-0.0139090909090909,,False,1
2015-07-01 00:00:00+00:00,-0.0187391304347826,,False,1
2015-08-01 00:00:00+00:00,-0.0276666666666667,,False,1
2015-09-01 00:00:00+00:00,-0.0370454545454546,,False,1
2015-10-01 00:00:00+00:00,-0.0535909090909091,,False,1
2015-11-01 00:00:00+00:00,-0.0876190476190476,,False,1
2015-12-01 00:00:00+00:00,-0.126318181818182,,False,1
2016-01-01 00:00:00+00:00,-0.14615,,False,1
2016-02-01 00:00:00+00:00,-0.183571428571429,,False,1
2016-03-01 00:00:00+00:00,-0.22852380952381,,False,1
2016-04-01 00:00:00+00:00,-0.249190476190476,,False,1
2016-05-01 00:00:00+00:00,-0.257181818181818,,False,1
2016-06-01 00:00:00+00:00,-0.267909090909091,,False,1
2016-07-01 00:00:00+00:00,-0.294523809523809,,False,1
2016-08-01 00:00:00+00:00,-0.298217391304348,,False,1
2016-09-01 00:00:00+00:00,-0.301636363636364,,False,1
2016-10-01 00:00:00+00:00,-0.309,,False,1
2016-11-01 00:00:00+00:00,-0.312681818181818,,False,1
2016-12-01 00:00:00+00:00,-0.315761904761905,,False,1
2017-01-01 00:00:00+00:00,-0.325545454545455,,False,1
2017-02-01 00:00:00+00:00,-0.3286,,False,1
2017-03-01 00:00:00+00:00,-0.329347826086957,,False,1
2017-04-01 00:00:00+00:00,-0.330388888888889,,False,1
2017-05-01 00:00:00+00:00,-0.329454545454545,,False,1
2017-06-01 00:00:00+00:00,-0.33,,False,1
2017-07-01 00:00:00+00:00,-0.330428571428571,,False,1
2017-08-01 00:00:00+00:00,-0.329086956521739,,False,1
2017-09-01 00:00:00+00:00,-0.329380952380952,,False,1
2017-10-01 00:00:00+00:00,-0.329545454545455,,False,1
2017-11-01 00:00:00+00:00,-0.329,,False,1
2017-12-01 00:00:00+00:00,-0.327894736842105,,False,1
2018-01-01 00:00:00+00:00,-0.328454545454546,,False,1
2018-02-01 00:00:00+00:00,-0.3285,,False,1
2018-03-01 00:00:00+00:00,-0.327904761904762,,False,1
2018-04-01 00:00:00+00:00,-0.32845,,False,1
2018-05-01 00:00:00+00:00,-0.325227272727273,,False,1
2018-06-01 00:00:00+00:00,-0.322047619047619,,False,1
2018-07-01 00:00:00+00:00,-0.320727272727273,,False,1
2018-08-01 00:00:00+00:00,-0.319,,False,1
2018-09-01 00:00:00+00:00,-0.31885,,False,1
2018-10-01 00:00:00+00:00,-0.317695652173913,,False,1
2018-11-01 00:00:00+00:00,-0.316363636363636,,False,1
2018-12-01 00:00:00+00:00,-0.311894736842105,,False,1
2019-01-01 00:00:00+00:00,-0.308,,False,1
2019-02-01 00:00:00+00:00,-0.30845,,False,1
2019-03-01 00:00:00+00:00,-0.309190476190476,,False,1
2019-04-01 00:00:00+00:00,-0.31045,,False,1
2019-05-01 00:00:00+00:00,-0.311863636363636,,False,1
2019-06-01 00:00:00+00:00,-0.3289,,False,1
2019-07-01 00:00:00+00:00,-0.364869565217391,,False,1
2019-08-01 00:00:00+00:00,-0.407681818181818,,False,1
2019-09-01 00:00:00+00:00,-0.417571428571429,,False,1
2019-10-01 00:00:00+00:00,-0.412869565217391,,False,1
2019-11-01 00:00:00+00:00,-0.401285714285714,,False,1
2019-12-01 00:00:00+00:00,-0.3947,,False,1
2020-01-01 00:00:00+00:00,-0.391136363636364,,False,1
2020-02-01 00:00:00+00:00,-0.40885,,False,1
2020-03-01 00:00:00+00:00,-0.416636363636364,,False,1
2020-04-01 00:00:00+00:00,-0.25405,,False,1
2020-05-01 00:00:00+00:00,-0.27195,,False,1
2020-06-01 00:00:00+00:00,-0.376,,False,1
2020-07-01 00:00:00+00:00,-0.444130434782609,,False,1
2020-08-01 00:00:00+00:00,-0.479714285714286,,False,1
2020-09-01 00:00:00+00:00,-0.491363636363636,,False,1
2020-10-01 00:00:00+00:00,-0.509136363636364,,False,1
2020-11-01 00:00:00+00:00,-0.520857142857143,,False,1
2020-12-01 00:00:00+00:00,-0.538090909090909,,False,1
2021-01-01 00:00:00+00:00,-0.54715,,False,1
2021-02-01 00:00:00+00:00,-0.5411,,False,1
2021-03-01 00:00:00+00:00,-0.539086956521739,,False,1
2021-04-01 00:00:00+00:00,-0.53815,,False,1
2021-05-01 00:00:00+00:00,-0.540095238095238,,False,1
2021-06-01 00:00:00+00:00,-0.542909090909091,,False,1
2021-07-01 00:00:00+00:00,-0.544818181818182,,False,1
2021-08-01 00:00:00+00:00,-0.547590909090909,,False,1
2021-09-01 00:00:00+00:00,-0.545045454545454,,False,1
2021-10-01 00:00:00+00:00,-0.549809523809524,,False,1
2021-11-01 00:00:00+00:00,-0.567363636363636,,False,1
2021-12-01 00:00:00+00:00,-0.58195652173913,,False,1
