timestamp,close,fill_type,is_outlier,clean_version
2018-10-01 00:00:00+00:00,0.80618,,False,1
2018-11-01 00:00:00+00:00,0.87483,,False,1
2018-12-01 00:00:00+00:00,0.90444,,False,1
2019-01-01 00:00:00+00:00,0.91822,,False,1
2019-02-01 00:00:00+00:00,0.87598,,False,1
2019-03-01 00:00:00+00:00,0.84,,False,1
2019-04-01 00:00:00+00:00,0.82,,False,1
2019-05-01 00:00:00+00:00,0.8,,False,1
2019-06-01 00:00:00+00:00,0.78,,False,1
2019-07-01 00:00:00+00:00,0.77,,False,1
2019-08-01 00:00:00+00:00,0.76,,False,1
2019-09-01 00:00:00+00:00,0.77,,False,1
2019-10-01 00:00:00+00:00,0.78,,False,1
2019-11-01 00:00:00+00:00,0.79,,False,1
2019-12-01 00:00:00+00:00,0.79,,False,1
2020-01-01 00:00:00+00:00,0.74,,False,1
2020-02-01 00:00:00+00:00,0.75,,False,1
2020-03-01 00:00:00+00:00,0.53,,False,1
2020-04-01 00:00:00+00:00,0.65,,False,1
2020-05-01 00:00:00+00:00,0.33,,False,1
2020-06-01 00:00:00+00:00,0.19,,False,1
2020-07-01 00:00:00+00:00,0.1,,False,1
2020-08-01 00:00:00+00:00,0.07,,False,1
2020-09-01 00:00:00+00:00,0.06,,False,1
2020-10-01 00:00:00+00:00,0.05,,False,1
2020-11-01 00:00:00+00:00,0.04,,False,1
2020-12-01 00:00:00+00:00,0.03,,False,1
2021-01-01 00:00:00+00:00,0.03,,False,1
2021-02-01 00:00:00+00:00,0.05,,False,1
2021-03-01 00:00:00+00:00,0.08,,False,1
2021-04-01 00:00:00+00:00,0.09,,False,1
2021-05-01 00:00:00+00:00,0.08,,False,1
2021-06-01 00:00:00+00:00,0.08,,False,1
2021-07-01 00:00:00+00:00,0.08,,False,1
2021-08-01 00:00:00+00:00,0.07,,False,1
2021-09-01 00:00:00+00:00,0.07,,False,1
2021-10-01 00:00:00+00:00,0.16,,False,1
2021-11-01 00:00:00+00:00,0.13,,False,1
2021-12-01 00:00:00+00:00,0.16,,False,1
2022-01-01 00:00:00+00:00,0.53,,False,1
2022-02-01 00:00:00+00:00,0.81,,False,1
2022-03-01 00:00:00+00:00,0.99,,False,1
2022-04-01 00:00:00+00:00,1.13,,False,1
2022-05-01 00:00:00+00:00,1.31,,False,1
2022-06-01 00:00:00+00:00,1.57,,False,1
2022-07-01 00:00:00+00:00,1.84,,False,1
2022-08-01 00:00:00+00:00,2.23,,False,1
2022-09-01 00:00:00+00:00,2.91,,False,1
2022-10-01 00:00:00+00:00,3.39,,False,1
2022-11-01 00:00:00+00:00,3.52,,False,1
2022-12-01 00:00:00+00:00,3.78,,False,1
2023-01-01 00:00:00+00:00,4.01,,False,1
2023-02-01 00:00:00+00:00,4.21,,False,1
2023-03-01 00:00:00+00:00,4.33,,False,1
2023-04-01 00:00:00+00:00,4.52,,False,1
2023-05-01 00:00:00+00:00,4.73,,False,1
2023-06-01 00:00:00+00:00,5.09,,False,1
2023-07-01 00:00:00+00:00,5.49,,False,1
2023-08-01 00:00:00+00:00,5.53,,False,1
2023-09-01 00:00:00+00:00,5.52,,False,1
2023-10-01 00:00:00+00:00,5.4,,False,1
2023-11-01 00:00:00+00:00,5.36,,False,1
2023-12-01 00:00:00+00:00,5.22,,False,1
2024-01-01 00:00:00+00:00,5.2,,False,1
