timestamp,close,source,fill_type,is_outlier,clean_version
2010-01-04 00:00:00+00:00,39.12437057495117,yahoo,,False,1
2010-01-05 00:00:00+00:00,39.59213638305664,yahoo,,False,1
2010-01-06 00:00:00+00:00,39.7124137878418,yahoo,,False,1
2010-01-07 00:00:00+00:00,39.87278747558594,yahoo,,False,1
2010-01-08 00:00:00+00:00,40.320491790771484,yahoo,,False,1
2010-01-11 00:00:00+00:00,42.85305404663086,yahoo,,False,1
2010-01-12 00:00:00+00:00,41.59012222290039,yahoo,,False,1
2010-01-13 00:00:00+00:00,41.65027618408203,yahoo,,False,1
2010-01-14 00:00:00+00:00,41.416385650634766,yahoo,,False,1
2010-01-15 00:00:00+00:00,40.44758605957031,yahoo,,False,1
2010-01-19 00:00:00+00:00,40.992523193359375,yahoo,,False,1
2010-01-20 00:00:00+00:00,40.20537185668945,yahoo,,False,1
2010-01-21 00:00:00+00:00,38.24759292602539,yahoo,,False,1
2010-01-22 00:00:00+00:00,36.49835968017578,yahoo,,False,1
2010-01-25 00:00:00+00:00,37.09712219238281,yahoo,,False,1
2010-01-26 00:00:00+00:00,37.57481384277344,yahoo,,False,1
2010-01-27 00:00:00+00:00,35.95339584350586,yahoo,,False,1
2010-01-28 00:00:00+00:00,34.89039993286133,yahoo,,False,1
2010-01-29 00:00:00+00:00,35.14607620239258,yahoo,,False,1
2010-02-01 00:00:00+00:00,35.61701583862305,yahoo,,False,1
2010-02-02 00:00:00+00:00,36.02739715576172,yahoo,,False,1
2010-02-03 00:00:00+00:00,35.91975402832031,yahoo,,False,1
2010-02-04 00:00:00+00:00,34.5809440612793,yahoo,,False,1
2010-02-05 00:00:00+00:00,34.8164176940918,yahoo,,False,1
2010-02-08 00:00:00+00:00,34.1638069152832,yahoo,,False,1
2010-02-09 00:00:00+00:00,36.013946533203125,yahoo,,False,1
2010-02-10 00:00:00+00:00,35.75829315185547,yahoo,,False,1
2010-02-11 00:00:00+00:00,37.776641845703125,yahoo,,False,1
2010-02-12 00:00:00+00:00,37.8102912902832,yahoo,,False,1
2010-02-16 00:00:00+00:00,38.42923355102539,yahoo,,False,1
2010-02-17 00:00:00+00:00,38.68489074707031,yahoo,,False,1
2010-02-18 00:00:00+00:00,38.893455505371094,yahoo,,False,1
2010-02-19 00:00:00+00:00,39.189476013183594,yahoo,,False,1
2010-02-22 00:00:00+00:00,39.041473388671875,yahoo,,False,1
2010-02-23 00:00:00+00:00,38.1197624206543,yahoo,,False,1
2010-02-24 00:00:00+00:00,38.321598052978516,yahoo,,False,1
2010-02-25 00:00:00+00:00,38.20721435546875,yahoo,,False,1
2010-02-26 00:00:00+00:00,38.38213348388672,yahoo,,False,1
2010-03-01 00:00:00+00:00,38.92036437988281,yahoo,,False,1
2010-03-02 00:00:00+00:00,39.12220001220703,yahoo,,False,1
2010-03-03 00:00:00+00:00,39.40476989746094,yahoo,,False,1
2010-03-04 00:00:00+00:00,39.32404708862305,yahoo,,False,1
2010-03-05 00:00:00+00:00,39.84880828857422,yahoo,,False,1
2010-03-08 00:00:00+00:00,39.63351058959961,yahoo,,False,1
2010-03-09 00:00:00+00:00,39.81516647338867,yahoo,,False,1
2010-03-10 00:00:00+00:00,39.546058654785156,yahoo,,False,1
2010-03-11 00:00:00+00:00,39.626792907714844,yahoo,,False,1
2010-03-12 00:00:00+00:00,40.60905456542969,yahoo,,False,1
2010-03-15 00:00:00+00:00,40.010257720947266,yahoo,,False,1
2010-03-16 00:00:00+00:00,39.996822357177734,yahoo,,False,1
2010-03-17 00:00:00+00:00,40.51485824584961,yahoo,,False,1
2010-03-18 00:00:00+00:00,40.212120056152344,yahoo,,False,1
2010-03-19 00:00:00+00:00,39.942996978759766,yahoo,,False,1
2010-03-22 00:00:00+00:00,40.333213806152344,yahoo,,False,1
2010-03-23 00:00:00+00:00,41.98823928833008,yahoo,,False,1
2010-03-24 00:00:00+00:00,41.75276565551758,yahoo,,False,1
2010-03-25 00:00:00+00:00,41.806602478027344,yahoo,,False,1
2010-03-26 00:00:00+00:00,42.0084342956543,yahoo,,False,1
2010-03-29 00:00:00+00:00,42.70812225341797,yahoo,,False,1
2010-03-30 00:00:00+00:00,42.49282455444336,yahoo,,False,1
2010-03-31 00:00:00+00:00,42.28426742553711,yahoo,,False,1
2010-04-01 00:00:00+00:00,43.05125427246094,yahoo,,False,1
2010-04-05 00:00:00+00:00,43.72401428222656,yahoo,,False,1
2010-04-06 00:00:00+00:00,43.925865173339844,yahoo,,False,1
2010-04-07 00:00:00+00:00,43.374176025390625,yahoo,,False,1
2010-04-08 00:00:00+00:00,43.38090133666992,yahoo,,False,1
2010-04-09 00:00:00+00:00,43.91240310668945,yahoo,,False,1
2010-04-12 00:00:00+00:00,44.89466857910156,yahoo,,False,1
2010-04-13 00:00:00+00:00,44.53134536743164,yahoo,,False,1
2010-04-14 00:00:00+00:00,45.26469802856445,yahoo,,False,1
2010-04-15 00:00:00+00:00,45.897098541259766,yahoo,,False,1
2010-04-16 00:00:00+00:00,44.995567321777344,yahoo,,False,1
2010-04-19 00:00:00+00:00,45.069583892822266,yahoo,,False,1
2010-04-20 00:00:00+00:00,45.41270065307617,yahoo,,False,1
2010-04-21 00:00:00+00:00,45.58088684082031,yahoo,,False,1
2010-04-22 00:00:00+00:00,45.70274353027344,yahoo,,False,1
2010-04-23 00:00:00+00:00,46.562503814697266,yahoo,,False,1
2010-04-26 00:00:00+00:00,48.50544357299805,yahoo,,False,1
2010-04-27 00:00:00+00:00,46.39326858520508,yahoo,,False,1
2010-04-28 00:00:00+00:00,46.69112777709961,yahoo,,False,1
2010-04-29 00:00:00+00:00,47.89616012573242,yahoo,,False,1
2010-04-30 00:00:00+00:00,46.09539794921875,yahoo,,False,1
2010-05-03 00:00:00+00:00,47.34781265258789,yahoo,,False,1
2010-05-04 00:00:00+00:00,45.15438461303711,yahoo,,False,1
2010-05-05 00:00:00+00:00,44.653438568115234,yahoo,,False,1
2010-05-06 00:00:00+00:00,42.98807144165039,yahoo,,False,1
2010-05-07 00:00:00+00:00,42.04030227661133,yahoo,,False,1
2010-05-10 00:00:00+00:00,45.14763259887695,yahoo,,False,1
2010-05-11 00:00:00+00:00,44.7279167175293,yahoo,,False,1
2010-05-12 00:00:00+00:00,46.136024475097656,yahoo,,False,1
2010-05-13 00:00:00+00:00,45.29658126831055,yahoo,,False,1
2010-05-14 00:00:00+00:00,43.92229461669922,yahoo,,False,1
2010-05-17 00:00:00+00:00,43.1776237487793,yahoo,,False,1
2010-05-18 00:00:00+00:00,42.77821350097656,yahoo,,False,1
2010-05-19 00:00:00+00:00,41.59348678588867,yahoo,,False,1
2010-05-20 00:00:00+00:00,39.7182731628418,yahoo,,False,1
2010-05-21 00:00:00+00:00,40.67957305908203,yahoo,,False,1
2010-05-24 00:00:00+00:00,40.090606689453125,yahoo,,False,1
2010-05-25 00:00:00+00:00,40.08384323120117,yahoo,,False,1
2010-05-26 00:00:00+00:00,40.43587875366211,yahoo,,False,1
2010-05-27 00:00:00+00:00,42.01322937011719,yahoo,,False,1
2010-05-28 00:00:00+00:00,41.13315963745117,yahoo,,False,1
2010-06-01 00:00:00+00:00,40.12445831298828,yahoo,,False,1
2010-06-02 00:00:00+00:00,41.20084762573242,yahoo,,False,1
2010-06-03 00:00:00+00:00,41.37009048461914,yahoo,,False,1
2010-06-04 00:00:00+00:00,39.10221862792969,yahoo,,False,1
2010-06-07 00:00:00+00:00,37.79564666748047,yahoo,,False,1
2010-06-08 00:00:00+00:00,38.323699951171875,yahoo,,False,1
2010-06-09 00:00:00+00:00,38.459102630615234,yahoo,,False,1
2010-06-10 00:00:00+00:00,40.584808349609375,yahoo,,False,1
2010-06-11 00:00:00+00:00,40.774356842041016,yahoo,,False,1
2010-06-14 00:00:00+00:00,41.29563903808594,yahoo,,False,1
2010-06-15 00:00:00+00:00,42.960994720458984,yahoo,,False,1
2010-06-16 00:00:00+00:00,43.59058380126953,yahoo,,False,1
2010-06-17 00:00:00+00:00,43.969696044921875,yahoo,,False,1
2010-06-18 00:00:00+00:00,44.57896041870117,yahoo,,False,1
2010-06-21 00:00:00+00:00,44.7279167175293,yahoo,,False,1
2010-06-22 00:00:00+00:00,43.40103530883789,yahoo,,False,1
2010-06-23 00:00:00+00:00,43.549957275390625,yahoo,,False,1
2010-06-24 00:00:00+00:00,42.90006637573242,yahoo,,False,1
2010-06-25 00:00:00+00:00,43.80720520019531,yahoo,,False,1
2010-06-28 00:00:00+00:00,43.59735870361328,yahoo,,False,1
2010-06-29 00:00:00+00:00,41.1940803527832,yahoo,,False,1
2010-06-30 00:00:00+00:00,40.66605758666992,yahoo,,False,1
2010-07-01 00:00:00+00:00,40.598331451416016,yahoo,,False,1
2010-07-02 00:00:00+00:00,40.06352615356445,yahoo,,False,1
2010-07-06 00:00:00+00:00,40.49002456665039,yahoo,,False,1
2010-07-07 00:00:00+00:00,42.0944709777832,yahoo,,False,1
2010-07-08 00:00:00+00:00,42.7646598815918,yahoo,,False,1
2010-07-09 00:00:00+00:00,43.8139762878418,yahoo,,False,1
2010-07-12 00:00:00+00:00,43.51611328125,yahoo,,False,1
2010-07-13 00:00:00+00:00,45.215328216552734,yahoo,,False,1
2010-07-14 00:00:00+00:00,45.15438461303711,yahoo,,False,1
2010-07-15 00:00:00+00:00,45.025760650634766,yahoo,,False,1
2010-07-16 00:00:00+00:00,43.57419967651367,yahoo,,False,1
2010-07-19 00:00:00+00:00,44.1602897644043,yahoo,,False,1
2010-07-20 00:00:00+00:00,45.2711067199707,yahoo,,False,1
2010-07-21 00:00:00+00:00,45.57097625732422,yahoo,,False,1
2010-07-22 00:00:00+00:00,46.34105682373047,yahoo,,False,1
2010-07-23 00:00:00+00:00,47.23378372192383,yahoo,,False,1
2010-07-26 00:00:00+00:00,47.69721221923828,yahoo,,False,1
2010-07-27 00:00:00+00:00,47.14518356323242,yahoo,,False,1
2010-07-28 00:00:00+00:00,47.513187408447266,yahoo,,False,1
2010-07-29 00:00:00+00:00,47.295127868652344,yahoo,,False,1
2010-07-30 00:00:00+00:00,47.53363800048828,yahoo,,False,1
2010-08-02 00:00:00+00:00,48.41957092285156,yahoo,,False,1
2010-08-03 00:00:00+00:00,47.956153869628906,yahoo,,False,1
2010-08-04 00:00:00+00:00,48.46725845336914,yahoo,,False,1
2010-08-05 00:00:00+00:00,49.03972244262695,yahoo,,False,1
2010-08-06 00:00:00+00:00,48.767120361328125,yahoo,,False,1
2010-08-09 00:00:00+00:00,49.11469268798828,yahoo,,False,1
2010-08-10 00:00:00+00:00,48.67173385620117,yahoo,,False,1
2010-08-11 00:00:00+00:00,46.82489013671875,yahoo,,False,1
2010-08-12 00:00:00+00:00,46.00030517578125,yahoo,,False,1
2010-08-13 00:00:00+00:00,46.34785842895508,yahoo,,False,1
2010-08-16 00:00:00+00:00,46.67498016357422,yahoo,,False,1
2010-08-17 00:00:00+00:00,47.526817321777344,yahoo,,False,1
